size,direction,distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,mouse_target.x,mouse_target.y,mouse_target.leftButton,mouse_target.midButton,mouse_target.rightButton,mouse_target.time,mouse_target.clicked_name,session,participant,date,expName,frameRate,
100,15,500,0,68,68,80,0.2475,0.37333333333333335,1,0,0,1.7129935999400914,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
200,60,500,0,69,69,93,-0.0575,-0.24888888888888888,1,0,0,0.8812840000027791,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
300,75,100,0,70,70,18,-0.3075,0.48444444444444446,1,0,0,0.5147298000520095,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
200,15,200,0,71,71,21,-0.09375,0.5555555555555556,1,0,0,1.1646804000483826,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
100,45,400,0,72,72,68,-0.0325,0.05333333333333334,1,0,0,0.8647830999689177,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
100,15,300,0,73,73,40,-0.00625,0.5044444444444445,1,0,0,0.9483895999146625,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
200,15,300,0,74,74,41,-0.00625,0.5044444444444445,1,0,0,0.6984741999767721,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
200,15,500,0,75,75,81,0.21875,0.37333333333333335,1,0,0,1.0811013000784442,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
200,75,100,0,76,76,17,-0.31125,0.46,1,0,0,0.5982732999837026,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
400,60,400,0,77,77,75,-0.155,-0.05333333333333334,1,0,0,0.6822888000169769,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
300,75,200,0,78,78,38,-0.28125,0.24222222222222223,1,0,0,0.6148151999805123,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
200,30,100,0,79,79,5,-0.30125,0.5755555555555556,1,0,0,1.347523800097406,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
300,45,400,0,80,80,70,-0.03,0.03111111111111111,1,0,0,0.6490798000013456,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
200,45,500,0,81,81,89,0.05125,-0.08444444444444445,1,0,0,0.6979991999687627,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
300,45,500,0,82,82,90,0.05,-0.07333333333333333,1,0,0,0.9640986000886187,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
200,45,300,0,83,83,49,-0.11875,0.15333333333333332,1,0,0,0.5821599999908358,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
400,75,100,0,84,84,19,-0.33,0.4866666666666667,1,0,0,0.4652775999857113,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
100,15,200,0,85,85,20,-0.11875,0.5511111111111111,1,0,0,0.747966599999927,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
400,45,500,0,86,86,91,0.0825,-0.12222222222222222,1,0,0,1.347546000033617,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
200,60,400,0,87,87,73,-0.11625,-0.10444444444444445,1,0,0,0.9157652999274433,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
100,75,500,0,88,88,96,-0.2175,-0.3933333333333333,1,0,0,1.0979048000881448,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
400,45,300,0,89,89,51,-0.115,0.19333333333333333,1,0,0,0.6649199000094086,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
300,45,100,0,90,90,10,-0.3275,0.5466666666666666,1,0,0,0.6646263999864459,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
200,15,100,0,91,91,1,-0.2325,0.5955555555555555,1,0,0,0.6819520000135526,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
100,60,500,0,92,92,92,-0.06,-0.3088888888888889,1,0,0,1.114462099969387,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
300,45,300,0,93,93,50,-0.07125,0.19555555555555557,1,0,0,0.747714199940674,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
400,15,100,0,94,94,3,-0.28875,0.5933333333333334,1,0,0,0.565332300029695,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
300,30,200,0,95,95,26,-0.1425,0.43555555555555553,1,0,0,0.6484909999417141,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
300,30,500,0,96,96,86,0.19,0.06222222222222222,1,0,0,0.6317118000006303,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
400,60,300,0,97,97,55,-0.145,0.14888888888888888,1,0,0,0.5986315000336617,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
100,30,400,0,98,98,64,0.06,0.2088888888888889,1,0,0,0.9644884000299498,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
400,60,500,0,99,99,95,-0.07,-0.2111111111111111,1,0,0,0.7483027999987826,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
100,45,400,1,0,100,68,-0.04,0.042222222222222223,1,0,0,0.9977416000328958,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
400,15,300,1,1,101,43,0.0075,0.4111111111111111,1,0,0,0.5985253000399098,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
100,75,100,1,2,102,16,-0.34375,0.44666666666666666,1,0,0,0.7818673000438139,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
400,15,400,1,3,103,63,0.1475,0.4266666666666667,1,0,0,0.8476833000313491,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
400,30,400,1,4,104,67,0.00125,0.2777777777777778,1,0,0,0.748808000003919,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
200,30,200,1,5,105,25,-0.16125,0.4666666666666667,1,0,0,0.6486740000545979,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
200,15,500,1,6,106,81,0.2125,0.38666666666666666,1,0,0,0.7150971000082791,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
100,60,500,1,7,107,92,-0.06,-0.2866666666666667,1,0,0,1.014426999958232,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
400,60,400,1,8,108,75,-0.0775,-0.16666666666666666,1,0,0,0.5485628000460565,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
200,75,100,1,9,109,17,-0.3725,0.48,1,0,0,0.9144677999429405,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
200,60,400,1,10,110,73,-0.125,-0.09777777777777778,1,0,0,0.8480182000203058,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
400,45,400,1,11,111,71,0.00125,-0.08,1,0,0,0.531672100070864,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
200,45,400,1,12,112,69,0.0,-0.024444444444444446,1,0,0,0.6654802999692038,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
200,45,500,1,13,113,89,0.06375,-0.08888888888888889,1,0,0,0.7647729000309482,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
200,45,300,1,14,114,49,-0.08125,0.15333333333333332,1,0,0,0.5821739000966772,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
300,75,100,1,15,115,18,-0.30875,0.44222222222222224,1,0,0,0.5819966000271961,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
200,45,100,1,16,116,9,-0.2825,0.4955555555555556,1,0,0,0.5987202000105754,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
100,60,400,1,17,117,72,-0.12875,-0.10444444444444445,1,0,0,0.9814169000601396,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
400,60,200,1,18,118,35,-0.21,0.34,1,0,0,0.48193620005622506,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
400,30,500,1,19,119,87,0.1075,0.10444444444444445,1,0,0,0.6816212999401614,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
300,45,400,1,20,120,70,-0.03,0.011111111111111112,1,0,0,0.5489771999418736,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
300,75,400,1,21,121,78,-0.2275,-0.12444444444444444,1,0,0,0.8324535000137985,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
100,30,100,1,22,122,4,-0.25125,0.5288888888888889,1,0,0,0.8478951000142843,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
300,15,500,1,23,123,82,0.24125,0.2822222222222222,1,0,0,0.7152656000107527,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
200,75,500,1,24,124,97,-0.19875,-0.3844444444444444,1,0,0,0.7818824000423774,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
200,60,300,1,25,125,53,-0.1725,0.07111111111111111,1,0,0,0.6980713999364525,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
200,15,300,1,26,126,41,-0.0125,0.45555555555555555,1,0,0,0.9148338999366388,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
200,15,400,1,27,127,61,0.11125,0.4444444444444444,1,0,0,1.0475116999587044,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
100,75,500,1,28,128,96,-0.21625,-0.3888888888888889,1,0,0,0.9983775999862701,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
400,30,300,1,29,129,47,-0.02875,0.3244444444444444,1,0,0,0.5813964999979362,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
300,45,200,1,30,130,30,-0.1525,0.3088888888888889,1,0,0,0.498470300110057,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
400,30,200,1,31,131,27,-0.1625,0.3933333333333333,1,0,0,0.5486052000196651,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
300,60,400,1,32,132,74,-0.1075,-0.03333333333333333,1,0,0,0.5823467000154778,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
400,60,500,1,33,133,95,-0.04125,-0.1688888888888889,1,0,0,0.565120300045237,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
400,15,500,1,34,134,83,0.25375,0.33555555555555555,1,0,0,0.5817268999526277,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
300,30,400,1,35,135,66,0.055,0.15777777777777777,1,0,0,0.7151582000078633,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
100,45,300,1,36,136,48,-0.1175,0.18444444444444444,1,0,0,0.7150349000003189,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
400,45,100,1,37,137,11,-0.35375,0.5333333333333333,1,0,0,0.9311486000660807,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
400,45,200,1,38,138,31,-0.20625,0.3888888888888889,1,0,0,0.598256399971433,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
400,75,500,1,39,139,99,-0.16375,-0.42444444444444446,1,0,0,0.748270699987188,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
200,30,400,1,40,140,65,0.055,0.19777777777777777,1,0,0,0.6484734999248758,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
400,75,200,1,41,141,39,-0.30375,0.20222222222222222,1,0,0,0.6983647999586537,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
400,75,100,1,42,142,19,-0.29875,0.47333333333333333,1,0,0,0.46490659995470196,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
100,15,300,1,43,143,40,-0.02,0.49777777777777776,1,0,0,0.8819197999546304,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
100,15,100,1,44,144,0,-0.26625,0.6022222222222222,1,0,0,0.8816409000428393,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
300,15,100,1,45,145,2,-0.22,0.5555555555555556,1,0,0,0.4493537999223918,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
300,60,200,1,46,146,34,-0.2275,0.3377777777777778,1,0,0,0.6814833999378607,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
400,45,300,1,47,147,51,-0.11125,0.19333333333333333,1,0,0,0.5647733000805601,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
200,15,100,1,48,148,1,-0.3375,0.6333333333333333,1,0,0,0.6165482000214979,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
300,30,200,1,49,149,26,-0.14375,0.47555555555555556,1,0,0,0.5989414000650868,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
100,30,300,1,50,150,44,-0.045,0.32666666666666666,1,0,0,0.7484410000033677,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
300,75,300,1,51,151,58,-0.265,0.07111111111111111,1,0,0,0.7651688999030739,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
100,30,200,1,52,152,24,-0.15125,0.4288888888888889,1,0,0,1.0145809999667108,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
200,75,400,1,53,153,77,-0.21875,-0.20444444444444446,1,0,0,0.7156145999906585,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
200,75,300,1,54,154,57,-0.26,0.044444444444444446,1,0,0,0.6650284000206739,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
300,60,100,1,55,155,14,-0.30375,0.46,1,0,0,0.6151851000031456,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
200,60,100,1,56,156,13,-0.2975,0.4955555555555556,1,0,0,0.482089199940674,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
300,30,100,1,57,157,6,-0.23875,0.49777777777777776,1,0,0,0.5151415999280289,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
200,75,200,1,58,158,37,-0.28625,0.2644444444444444,1,0,0,0.7156938000116497,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
100,75,200,1,59,159,36,-0.29625,0.26,1,0,0,0.7981909000081941,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
400,75,300,1,60,160,59,-0.2675,0.06,1,0,0,0.7146260000299662,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
100,15,400,1,61,161,60,0.105,0.43333333333333335,1,0,0,0.9318996999645606,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
200,60,200,1,62,162,33,-0.23375,0.2822222222222222,1,0,0,0.5166169999865815,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
300,30,500,1,63,163,86,0.21,0.08666666666666667,1,0,0,1.1475805999943987,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
300,75,200,1,64,164,38,-0.305,0.24666666666666667,1,0,0,0.6980093000456691,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
100,75,400,1,65,165,76,-0.25125,-0.18444444444444444,1,0,0,1.1644417000934482,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
300,45,500,1,66,166,90,0.06,-0.044444444444444446,1,0,0,0.9315863000229001,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
100,60,200,1,67,167,32,-0.26,0.31555555555555553,1,0,0,0.7641588000115007,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
100,30,400,1,68,168,64,0.0525,0.19777777777777777,1,0,0,0.9813744999701157,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
200,45,200,1,69,169,29,-0.165,0.36,1,0,0,0.6157213000115007,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
100,60,100,1,70,170,12,-0.31125,0.4888888888888889,1,0,0,0.8647126000141725,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
300,45,100,1,71,171,10,-0.275,0.4822222222222222,1,0,0,0.5984416999854147,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
100,15,500,1,72,172,80,0.27125,0.35555555555555557,1,0,0,1.2478090999647975,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
400,60,300,1,73,173,55,-0.1825,0.11333333333333333,1,0,0,0.5819873999571428,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
200,30,100,1,74,174,5,-0.275,0.4955555555555556,1,0,0,0.7980450999457389,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
100,75,300,1,75,175,56,-0.2625,0.04,1,0,0,0.9981509000062943,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
100,45,200,1,76,176,28,-0.19375,0.3511111111111111,1,0,0,1.1147697999840602,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
100,45,500,1,77,177,88,0.07625,-0.13111111111111112,1,0,0,0.7650787000311539,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
200,15,200,1,78,178,21,-0.1575,0.5066666666666667,1,0,0,0.6485500000417233,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
300,45,300,1,79,179,50,-0.105,0.26666666666666666,1,0,0,0.6818317999131978,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
300,60,500,1,80,180,94,-0.025,-0.2733333333333333,1,0,0,0.8651370999868959,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
100,15,200,1,81,181,20,-0.1325,0.5577777777777778,1,0,0,1.1818249000934884,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
300,15,400,1,82,182,62,0.09,0.43333333333333335,1,0,0,0.7651035999879241,target,001,part1,2018_Dec_24_1908,fitts,60.0361177378626,
