size,direction,distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,mouse_target.x,mouse_target.y,mouse_target.leftButton,mouse_target.midButton,mouse_target.rightButton,mouse_target.time,mouse_target.clicked_name,session,participant,date,expName,frameRate,
100,75,300,1,73,173,56,-0.28125,0.09111111111111111,1,0,0,0.5486549000488594,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,75,100,1,74,174,17,-0.33,0.43777777777777777,1,0,0,0.44928950001485646,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,75,400,1,75,175,76,-0.2525,-0.1511111111111111,1,0,0,0.7651735000545159,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,60,500,1,76,176,94,-0.12625,-0.26,1,0,0,0.6149896000279114,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,60,500,1,77,177,93,-0.10375,-0.3,1,0,0,0.6819415999343619,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,30,200,1,78,178,24,-0.16375,0.4577777777777778,1,0,0,0.7813558999914676,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,75,500,1,79,179,96,-0.21375,-0.3933333333333333,1,0,0,0.7821709000272676,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,60,100,1,80,180,13,-0.3775,0.5133333333333333,1,0,0,0.5319426999194548,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,60,200,1,81,181,33,-0.26875,0.3,1,0,0,0.4985956000164151,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,45,200,1,82,182,28,-0.19375,0.33111111111111113,1,0,0,0.549065800034441,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,30,300,1,83,183,47,-0.13875,0.38666666666666666,1,0,0,0.5152369999559596,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,60,200,1,84,184,34,-0.21125,0.2733333333333333,1,0,0,0.415715100010857,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,15,200,1,85,185,22,-0.2,0.58,1,0,0,0.6147517999634147,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,75,200,1,86,186,38,-0.3225,0.26,1,0,0,0.7152382999192923,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,45,100,1,87,187,11,-0.245,0.38222222222222224,1,0,0,0.34952739998698235,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,75,200,1,88,188,37,-0.30625,0.2222222222222222,1,0,0,0.515332999988459,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,15,100,1,89,189,3,-0.31625,0.5666666666666667,1,0,0,0.4161915999138728,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,75,200,1,90,190,39,-0.33375,0.29777777777777775,1,0,0,0.46526720002293587,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,45,200,1,91,191,29,-0.1875,0.32666666666666666,1,0,0,0.5486157999839634,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,15,100,1,92,192,1,-0.23875,0.5777777777777777,1,0,0,0.4484426999697462,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,30,400,1,93,193,65,0.14875,0.11555555555555555,1,0,0,0.5487016999395564,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,15,100,1,94,194,2,-0.27,0.5466666666666666,1,0,0,0.38192269997671247,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,75,100,1,95,195,16,-0.33375,0.4777777777777778,1,0,0,0.5988386999815702,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,15,500,1,96,196,82,0.2125,0.3333333333333333,1,0,0,1.1806263000471517,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,60,300,1,97,197,52,-0.1975,0.08888888888888889,1,0,0,1.0478006000630558,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,30,300,1,98,198,46,-0.13375,0.3622222222222222,1,0,0,0.48020959994755685,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,30,100,1,99,199,5,-0.30125,0.5577777777777778,1,0,0,0.36518349999096245,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,60,100,2,0,200,12,-0.29625,0.46,1,0,0,0.5321498999837786,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,45,500,2,1,201,88,0.05625,-0.14444444444444443,1,0,0,0.9143167999573052,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,30,300,2,2,202,46,-0.01,0.3288888888888889,1,0,0,0.5156437000259757,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,60,300,2,3,203,53,-0.17875,0.07333333333333333,1,0,0,0.6814396999543533,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,15,100,2,4,204,2,-0.27625,0.5711111111111111,1,0,0,0.44915570004377514,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,45,100,2,5,205,10,-0.265,0.5311111111111111,1,0,0,0.4984955999534577,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,45,100,2,6,206,11,-0.31375,0.5333333333333333,1,0,0,0.3824384999461472,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,60,400,2,7,207,73,-0.11,-0.18,1,0,0,0.5317918000509962,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,30,100,2,8,208,6,-0.2825,0.5422222222222223,1,0,0,0.448878200026229,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,45,300,2,9,209,51,-0.16875,0.22,1,0,0,0.43147139996290207,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,30,400,2,10,210,65,0.02875,0.18,1,0,0,0.5818093999987468,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,15,500,2,11,211,80,0.2475,0.38,1,0,0,0.7490101000294089,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,30,300,2,12,212,45,-0.06,0.3288888888888889,1,0,0,0.6983705000020564,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,60,400,2,13,213,72,-0.13875,-0.07111111111111111,1,0,0,0.681968400022015,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,15,100,2,14,214,1,-0.27375,0.6111111111111112,1,0,0,0.6987455999478698,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,30,400,2,15,215,66,0.03875,0.21777777777777776,1,0,0,0.7645151999313384,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,75,200,2,16,216,37,-0.29125,0.22,1,0,0,0.5984304000157863,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,15,500,2,17,217,81,0.2625,0.37333333333333335,1,0,0,0.7150166999781504,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,30,100,2,18,218,4,-0.25875,0.5466666666666666,1,0,0,0.6651099999435246,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,75,500,2,19,219,96,-0.20875,-0.38222222222222224,1,0,0,0.86446229997091,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,75,300,2,20,220,56,-0.275,0.02666666666666667,1,0,0,0.9313535999972373,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,60,300,2,21,221,54,-0.21875,0.15777777777777777,1,0,0,0.44872110011056066,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,15,400,2,22,222,60,0.10625,0.4311111111111111,1,0,0,0.6989174999762326,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,60,300,2,23,223,52,-0.18375,0.1111111111111111,1,0,0,0.8153185000410303,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,15,500,2,24,224,83,0.305,0.4444444444444444,1,0,0,0.49858859996311367,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,15,400,2,25,225,61,0.12375,0.4022222222222222,1,0,0,0.7988312999950722,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,45,200,2,26,226,31,-0.175,0.38666666666666666,1,0,0,0.36537230003159493,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,75,300,2,27,227,59,-0.2725,0.08,1,0,0,0.6149860000004992,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,75,200,2,28,228,38,-0.2825,0.20444444444444446,1,0,0,0.48167560005094856,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,45,500,2,29,229,90,0.0925,-0.22666666666666666,1,0,0,0.598456299980171,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,30,400,2,30,230,64,0.065,0.2644444444444444,1,0,0,0.7481243999209255,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,30,500,2,31,231,85,0.18125,0.1511111111111111,1,0,0,0.5984534999588504,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,60,100,2,32,232,14,-0.275,0.4666666666666667,1,0,0,0.5319919000612572,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,30,500,2,33,233,87,0.22875,-0.06,1,0,0,0.5487433000234887,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,45,500,2,34,234,89,0.11375,-0.12444444444444444,1,0,0,0.76495820004493,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,30,200,2,35,235,27,-0.09375,0.3688888888888889,1,0,0,0.43253059999551624,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,75,100,2,36,236,18,-0.37375,0.54,1,0,0,0.4488110999809578,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,45,400,2,37,237,71,-0.01375,0.09111111111111111,1,0,0,0.5146261999616399,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,30,400,2,38,238,67,0.04875,0.2,1,0,0,0.6311916999984533,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,75,500,2,39,239,97,-0.20875,-0.39555555555555555,1,0,0,1.5988879000069574,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,15,300,2,40,240,41,-0.01125,0.5177777777777778,1,0,0,1.680450399988331,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,60,300,2,41,241,55,-0.2225,0.11777777777777777,1,0,0,0.7974200999597088,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,30,500,2,42,242,84,0.16625,0.08888888888888889,1,0,0,0.8319255999522284,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,75,400,2,43,243,78,-0.22125,-0.11777777777777777,1,0,0,0.5321475000819191,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,45,400,2,44,244,68,-0.01125,0.028888888888888888,1,0,0,0.764945900067687,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,45,300,2,45,245,48,-0.13,0.2111111111111111,1,0,0,1.0477536999387667,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,75,300,2,46,246,57,-0.23625,-0.03777777777777778,1,0,0,0.5486581000732258,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,75,200,2,47,247,39,-0.3525,0.3688888888888889,1,0,0,0.43323800002690405,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,60,200,2,48,248,34,-0.15625,0.17333333333333334,1,0,0,0.39893070003017783,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,75,400,2,49,249,77,-0.23625,-0.20666666666666667,1,0,0,0.7983755000168458,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,30,100,2,50,250,7,-0.285,0.5355555555555556,1,0,0,0.44862559996545315,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,15,400,2,51,251,63,0.16875,0.4488888888888889,1,0,0,0.548675199970603,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,60,200,2,52,252,32,-0.2425,0.25555555555555554,1,0,0,0.5650857000146061,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,30,100,2,53,253,5,-0.30875,0.5622222222222222,1,0,0,0.44851949997246265,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,75,500,2,54,254,98,-0.22625,-0.3288888888888889,1,0,0,0.6487976000644267,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,60,500,2,55,255,95,-0.0575,-0.37333333333333335,1,0,0,0.7484010000480339,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,60,500,2,56,256,94,-0.03875,-0.32222222222222224,1,0,0,0.5803153000306338,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,75,100,2,57,257,19,-0.31375,0.5111111111111111,1,0,0,0.3653413999127224,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,45,200,2,58,258,30,-0.2125,0.4,1,0,0,0.5649307999992743,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,60,100,2,59,259,13,-0.3075,0.4311111111111111,1,0,0,0.48242260003462434,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,45,400,2,60,260,69,-0.06625,0.08666666666666667,1,0,0,0.5481647000415251,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,45,400,2,61,261,70,0.0125,-0.013333333333333334,1,0,0,0.6317401999840513,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,15,500,2,62,262,82,0.19,0.34444444444444444,1,0,0,0.5642236999701709,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,75,100,2,63,263,17,-0.35125,0.4311111111111111,1,0,0,0.49966879992280155,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,60,200,2,64,264,33,-0.24875,0.28888888888888886,1,0,0,0.44870730000548065,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,30,200,2,65,265,26,-0.12375,0.49777777777777776,1,0,0,0.5154036999447271,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,15,300,2,66,266,43,-0.035,0.4488888888888889,1,0,0,0.49862060009036213,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,30,300,2,67,267,47,-0.055,0.3622222222222222,1,0,0,0.5320362000493333,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,75,100,2,68,268,16,-0.33375,0.4444444444444444,1,0,0,0.6994452000362799,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,15,200,2,69,269,21,-0.15875,0.5911111111111111,1,0,0,0.5646180999465287,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,75,500,2,70,270,99,-0.24375,-0.6355555555555555,1,0,0,0.5153682999080047,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,15,400,2,71,271,62,0.11125,0.44222222222222224,1,0,0,0.7649158999556676,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,15,100,2,72,272,3,-0.16375,0.4711111111111111,1,0,0,0.3659619999816641,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,45,100,2,73,273,9,-0.31625,0.49777777777777776,1,0,0,0.364684599917382,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,30,200,2,74,274,25,-0.1675,0.4711111111111111,1,0,0,0.48220430000219494,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,75,300,2,75,275,58,-0.285,0.11333333333333333,1,0,0,0.5815175999887288,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,45,500,2,76,276,91,0.02375,-0.08666666666666667,1,0,0,0.4656925000017509,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,15,300,2,77,277,40,-0.00625,0.5111111111111111,1,0,0,0.7488234000047669,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,15,200,2,78,278,23,-0.13875,0.54,1,0,0,0.44904149998910725,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,15,300,2,79,279,42,-0.0775,0.52,1,0,0,0.5003451000666246,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,75,200,2,80,280,36,-0.31125,0.21555555555555556,1,0,0,0.7147435999941081,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,30,200,2,81,281,24,-0.17,0.45111111111111113,1,0,0,0.6647924000862986,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,60,500,2,82,282,92,-0.05875,-0.31777777777777777,1,0,0,0.8477016999386251,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,60,500,2,83,283,93,-0.07375,-0.2777777777777778,1,0,0,0.6982395999366418,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,75,400,2,84,284,79,-0.325,-0.2288888888888889,1,0,0,0.4487586000468582,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,60,400,2,85,285,75,-0.08125,-0.04666666666666667,1,0,0,0.3989359999541193,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,60,100,2,86,286,15,-0.325,0.4577777777777778,1,0,0,0.34935889998450875,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,30,300,2,87,287,44,-0.03,0.3377777777777778,1,0,0,0.8143581999465823,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,45,300,2,88,288,50,-0.11125,0.2822222222222222,1,0,0,0.48192729998845607,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,15,200,2,89,289,20,-0.12,0.5088888888888888,1,0,0,0.6485487000318244,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,45,300,2,90,290,49,-0.125,0.18222222222222223,1,0,0,0.6653450999874622,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,15,200,2,91,291,22,-0.1375,0.5,1,0,0,0.5648588999174535,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,45,200,2,92,292,29,-0.24625,0.35777777777777775,1,0,0,0.6152533000567928,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,75,400,2,93,293,76,-0.2525,-0.15777777777777777,1,0,0,0.7325324000557885,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,45,200,2,94,294,28,-0.18875,0.3422222222222222,1,0,0,0.6966091000940651,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,60,400,2,95,295,74,-0.12375,-0.14444444444444443,1,0,0,0.4987067999318242,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,30,500,2,96,296,86,0.18125,0.13777777777777778,1,0,0,0.4980426999973133,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,60,200,2,97,297,35,-0.29,0.28888888888888886,1,0,0,0.43202449998352677,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,45,100,2,98,298,8,-0.27625,0.5088888888888888,1,0,0,0.7314043999649584,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,15,100,2,99,299,0,-0.2475,0.5977777777777777,1,0,0,0.6648626999231055,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,45,300,3,0,300,51,-0.0775,0.13555555555555557,1,0,0,0.3987421999918297,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,45,400,3,1,301,68,-0.03,0.022222222222222223,1,0,0,0.6816831999458373,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,30,300,3,2,302,47,-0.025,0.4177777777777778,1,0,0,0.44879269995726645,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,75,400,3,3,303,76,-0.23,-0.20222222222222222,1,0,0,0.7818645000224933,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,75,300,3,4,304,58,-0.31875,0.05333333333333334,1,0,0,0.4655270000221208,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,60,500,3,5,305,95,-0.13875,-0.2311111111111111,1,0,0,0.4991135000018403,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,75,300,3,6,306,57,-0.26625,0.0044444444444444444,1,0,0,0.6489969999529421,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,45,100,3,7,307,10,-0.18875,0.3511111111111111,1,0,0,0.3488569000037387,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,30,500,3,8,308,85,0.125,0.08666666666666667,1,0,0,0.7651298000710085,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,75,100,3,9,309,16,-0.33125,0.4622222222222222,1,0,0,0.6489990000845864,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,60,100,3,10,310,15,-0.2875,0.4866666666666667,1,0,0,0.36557400005403906,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,45,100,3,11,311,11,-0.28125,0.45111111111111113,1,0,0,0.36528479994740337,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,75,300,3,12,312,59,-0.27625,0.09111111111111111,1,0,0,0.4485961999744177,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,45,300,3,13,313,50,-0.15125,0.22666666666666666,1,0,0,0.6151645999634638,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,30,500,3,14,314,87,0.08,0.24222222222222223,1,0,0,0.5484210000140592,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,30,200,3,15,315,27,-0.155,0.4444444444444444,1,0,0,0.498760599992238,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,15,100,3,16,316,1,-0.26,0.58,1,0,0,0.6812244000611827,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,75,400,3,17,317,79,-0.28375,-0.17777777777777778,1,0,0,0.5485229999758303,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,60,300,3,18,318,52,-0.18875,0.07333333333333333,1,0,0,0.7152934999903664,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,30,100,3,19,319,5,-0.28375,0.5155555555555555,1,0,0,0.597981599974446,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,30,200,3,20,320,24,-0.15875,0.4488888888888889,1,0,0,0.8487009000964463,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,45,100,3,21,321,8,-0.27875,0.5044444444444445,1,0,0,0.4814195999642834,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,45,200,3,22,322,31,-0.1975,0.4,1,0,0,0.43167379999067634,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,45,400,3,23,323,70,-0.07625,0.08222222222222222,1,0,0,0.6319411000004038,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,30,100,3,24,324,7,-0.235,0.4911111111111111,1,0,0,0.48156009998638183,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,15,300,3,25,325,43,0.06875,0.37333333333333335,1,0,0,0.44833529996685684,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,15,400,3,26,326,60,0.11625,0.43777777777777777,1,0,0,0.914942599949427,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,60,100,3,27,327,12,-0.305,0.4866666666666667,1,0,0,0.5485765000339597,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,45,400,3,28,328,69,0.03125,0.024444444444444446,1,0,0,0.6819820000091568,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,15,500,3,29,329,81,0.2575,0.3688888888888889,1,0,0,0.7816708000609651,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,30,500,3,30,330,84,0.15625,0.12666666666666668,1,0,0,0.7483740999596193,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,75,400,3,31,331,77,-0.24625,-0.23777777777777778,1,0,0,0.5982946999138221,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,60,500,3,32,332,93,-0.0475,-0.31333333333333335,1,0,0,0.7151292000198737,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,60,400,3,33,333,73,-0.16,-0.08444444444444445,1,0,0,0.6498505000490695,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,30,100,3,34,334,4,-0.26625,0.5355555555555556,1,0,0,0.5487184999510646,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,15,300,3,35,335,41,-0.03375,0.5066666666666667,1,0,0,0.5487601000349969,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,45,500,3,36,336,88,0.07125,-0.12,1,0,0,0.8644683000165969,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,45,300,3,37,337,49,-0.13,0.22666666666666666,1,0,0,0.7482360999565572,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,15,200,3,38,338,23,-0.085,0.47555555555555556,1,0,0,0.5151868000393733,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,75,100,3,39,339,18,-0.37,0.40444444444444444,1,0,0,0.3658890000078827,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,75,500,3,40,340,96,-0.22625,-0.4,1,0,0,0.8315206000115722,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,75,500,3,41,341,99,-0.2225,-0.3977777777777778,1,0,0,0.5983249000273645,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,15,400,3,42,342,63,0.0725,0.43555555555555553,1,0,0,0.44863590004388243,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,60,100,3,43,343,14,-0.26875,0.3844444444444444,1,0,0,0.3488399999914691,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,45,500,3,44,344,91,0.015,-0.26222222222222225,1,0,0,0.46542530006263405,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,15,100,3,45,345,0,-0.26125,0.6133333333333333,1,0,0,0.6304492000490427,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,15,400,3,46,346,61,0.13125,0.40444444444444444,1,0,0,1.1639313000487164,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,75,200,3,47,347,38,-0.26125,0.24222222222222223,1,0,0,0.5649937000125647,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,75,100,3,48,348,17,-0.29,0.4,1,0,0,0.664733299985528,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,15,300,3,49,349,42,-0.16125,0.5133333333333333,1,0,0,0.7481681000208482,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,30,200,3,50,350,25,-0.1225,0.4622222222222222,1,0,0,0.5321590000530705,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,30,300,3,51,351,44,-0.04625,0.33555555555555555,1,0,0,0.8149963999167085,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
400,30,400,3,52,352,67,0.135,0.2,1,0,0,0.5480611000675708,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
100,15,200,3,53,353,20,-0.15875,0.5488888888888889,1,0,0,0.5484824000159279,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,30,200,3,54,354,26,-0.26625,0.5266666666666666,1,0,0,0.7633262000745162,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
200,30,300,3,55,355,45,-0.02875,0.29333333333333333,1,0,0,0.5321297000627965,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
300,15,100,3,56,356,2,-0.4275,0.6355555555555555,1,0,0,0.615202400018461,target,001,part2,2018_Dec_24_1848,fitts,60.02775682248813,
