size,direction,distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,mouse_target.x,mouse_target.y,mouse_target.leftButton,mouse_target.midButton,mouse_target.rightButton,mouse_target.time,mouse_target.clicked_name,session,participant,date,expName,frameRate,
400,15,100,0,39,39,3,-0.215,0.6133333333333333,1,0,0,0.38209589989855886,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,60,300,0,40,40,55,-0.175,0.07777777777777778,1,0,0,0.648306000046432,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
100,15,200,0,41,41,20,-0.12875,0.56,1,0,0,0.7655137002002448,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,75,100,0,42,42,17,-0.32,0.4222222222222222,1,0,0,0.5155024998821318,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
100,75,300,0,43,43,56,-0.295,0.022222222222222223,1,0,0,2.279435599921271,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
100,60,200,0,44,44,32,-0.2625,0.27555555555555555,1,0,0,1.1978670000098646,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,15,500,0,45,45,82,0.225,0.3488888888888889,1,0,0,0.7314735997933894,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,45,300,0,46,46,50,-0.08625,0.14222222222222222,1,0,0,0.6816136999987066,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,60,100,0,47,47,15,-0.42625,0.54,1,0,0,0.4654130998533219,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
100,75,200,0,48,48,36,-0.32,0.24444444444444444,1,0,0,0.7988374000415206,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
100,60,100,0,49,49,12,-0.32375,0.4533333333333333,1,0,0,0.5822216998785734,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
100,15,100,0,50,50,0,-0.26125,0.5733333333333334,1,0,0,1.081268899841234,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,75,200,0,51,51,38,-0.305,0.2511111111111111,1,0,0,0.49945879983715713,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,30,400,0,52,52,67,0.1,0.10444444444444445,1,0,0,0.5487590001430362,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,45,200,0,53,53,29,-0.195,0.33555555555555555,1,0,0,0.8333600999321789,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,60,500,0,54,54,93,-0.10875,-0.24222222222222223,1,0,0,0.7993713999167085,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,30,100,0,55,55,6,-0.2525,0.5088888888888888,1,0,0,0.6818322001490742,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,60,100,0,56,56,13,-0.32875,0.45555555555555555,1,0,0,0.44898319989442825,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,60,400,0,57,57,75,-0.10375,-0.12666666666666668,1,0,0,0.514935800107196,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
100,30,200,0,58,58,24,-0.17125,0.42444444444444446,1,0,0,0.6807556999847293,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,15,200,0,59,59,21,-0.10125,0.5533333333333333,1,0,0,0.46521089994348586,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,75,400,0,60,60,78,-0.22875,-0.17555555555555555,1,0,0,0.681304199853912,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,30,400,0,61,61,65,0.05875,0.18888888888888888,1,0,0,0.7647285000421107,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,60,100,0,62,62,14,-0.34875,0.54,1,0,0,0.3818302000872791,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
100,15,300,0,63,63,40,-0.01875,0.4822222222222222,1,0,0,0.7149187999311835,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,30,200,0,64,64,26,-0.17875,0.45555555555555555,1,0,0,0.48312840005382895,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,30,300,0,65,65,47,-0.12125,0.41333333333333333,1,0,0,0.5151724999304861,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,15,100,0,66,66,2,-0.2775,0.6155555555555555,1,0,0,0.6817752001807094,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,45,500,0,67,67,90,0.08,-0.06,1,0,0,0.6166161999572068,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,15,300,0,68,68,42,-0.01125,0.5733333333333334,1,0,0,0.44825199991464615,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,60,200,0,69,69,34,-0.25,0.24444444444444444,1,0,0,0.6651320001110435,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,45,400,0,70,70,71,-0.09875,0.08888888888888889,1,0,0,0.731800900073722,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
100,30,400,0,71,71,64,0.03875,0.2088888888888889,1,0,0,1.064972799969837,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,15,500,0,72,72,83,0.20125,0.3244444444444444,1,0,0,0.5994645000901073,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,75,400,0,73,73,79,-0.2575,-0.11777777777777777,1,0,0,0.5981211001053452,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,15,400,0,74,74,63,0.135,0.36666666666666664,1,0,0,0.43186819995753467,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,75,200,0,75,75,37,-0.33875,0.22444444444444445,1,0,0,0.7319241999648511,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,30,500,0,76,76,86,0.1925,0.06,1,0,0,0.5321444999426603,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,45,300,0,77,77,51,-0.11625,0.16,1,0,0,0.4822486999910325,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
100,30,100,0,78,78,4,-0.2525,0.5288888888888889,1,0,0,0.49850689992308617,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,45,200,0,79,79,31,-0.1875,0.41333333333333333,1,0,0,0.41532899998128414,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,30,200,0,80,80,27,-0.2275,0.48444444444444446,1,0,0,0.3987417998723686,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,75,500,0,81,81,99,-0.275,-0.36,1,0,0,0.5486037000082433,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,75,500,0,82,82,98,-0.19875,-0.44,1,0,0,0.6485244000796229,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,75,500,0,83,83,97,-0.205,-0.4177777777777778,1,0,0,0.515728099970147,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,15,100,0,84,84,1,-0.24375,0.5822222222222222,1,0,0,0.6149854999966919,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,75,300,0,85,85,57,-0.27875,-0.02,1,0,0,0.481877300189808,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,60,500,0,86,86,95,-0.085,-0.31555555555555553,1,0,0,0.5496384999714792,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,75,400,0,87,87,77,-0.30375,-0.07555555555555556,1,0,0,0.48235210007987916,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,45,100,0,88,88,10,-0.2575,0.48,1,0,0,0.38196390005759895,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
100,45,100,0,89,89,8,-0.2425,0.4688888888888889,1,0,0,0.2821188000962138,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,45,400,0,90,90,70,-0.045,0.09777777777777778,1,0,0,1.9966486000921577,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
100,45,300,0,91,91,48,-0.08125,0.18888888888888888,1,0,0,1.0645582000724971,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,30,500,0,92,92,85,0.12625,0.14222222222222222,1,0,0,0.8319325000047684,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,15,400,0,93,93,61,0.13625,0.43555555555555553,1,0,0,0.7483558999374509,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,30,500,0,94,94,87,0.1575,0.12222222222222222,1,0,0,0.49873120011761785,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,60,300,0,95,95,53,-0.14625,0.12666666666666668,1,0,0,0.8151693001855165,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,75,100,0,96,96,19,-0.41125,0.4288888888888889,1,0,0,0.4653648000676185,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
100,15,400,0,97,97,60,0.1225,0.43333333333333335,1,0,0,1.0978593998588622,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,45,500,0,98,98,89,0.0425,-0.09111111111111111,1,0,0,0.6984862999524921,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,30,100,0,99,99,5,-0.27875,0.6088888888888889,1,0,0,0.6655580999795347,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,45,500,1,0,100,91,0.02,-0.1288888888888889,1,0,0,0.6317773000337183,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,45,100,1,1,101,11,-0.24625,0.5822222222222222,1,0,0,1.04813740006648,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,75,500,1,2,102,99,-0.22375,-0.33555555555555555,1,0,0,0.7317128998693079,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,30,300,1,3,103,47,-0.04625,0.2777777777777778,1,0,0,0.6318300999701023,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,15,500,1,4,104,83,0.12375,0.4066666666666667,1,0,0,0.7661339999176562,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,15,200,1,5,105,22,-0.135,0.54,1,0,0,1.0158720999024808,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
100,75,300,1,6,106,56,-0.29125,0.044444444444444446,1,0,0,0.9147812998853624,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
100,30,500,1,7,107,84,0.195,0.09555555555555556,1,0,0,0.8649873998947442,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,75,200,1,8,108,38,-0.305,0.3022222222222222,1,0,0,0.46519259992055595,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,60,500,1,9,109,94,-0.06875,-0.26222222222222225,1,0,0,0.6645143998321146,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,15,200,1,10,110,23,-0.25,0.5466666666666666,1,0,0,0.515465599950403,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,15,300,1,11,111,42,-0.05625,0.45111111111111113,1,0,0,0.43085019988939166,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,45,400,1,12,112,70,-0.035,0.16,1,0,0,0.531554999994114,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,75,200,1,13,113,39,-0.28875,0.4177777777777778,1,0,0,0.43224789993837476,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
100,75,400,1,14,114,76,-0.21125,-0.16666666666666666,1,0,0,0.7982854000292718,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,75,300,1,15,115,57,-0.30875,0.051111111111111114,1,0,0,0.6993495998904109,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
100,15,100,1,16,116,0,-0.235,0.62,1,0,0,0.7812002999708056,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,15,400,1,17,117,63,0.01875,0.4955555555555556,1,0,0,0.7487373000476509,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,60,200,1,18,118,34,-0.28625,0.2511111111111111,1,0,0,2.128988299984485,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
100,30,300,1,19,119,44,-0.07125,0.34,1,0,0,1.7306659000460058,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,15,100,1,20,120,3,-0.24375,0.5644444444444444,1,0,0,0.43202360020950437,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,60,100,1,21,121,15,-0.26125,0.5266666666666666,1,0,0,0.3352113999426365,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,15,500,1,22,122,82,0.17875,0.35555555555555557,1,0,0,0.8979342000093311,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
100,75,100,1,23,123,16,-0.35875,0.4222222222222222,1,0,0,0.5465907000470906,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
100,75,200,1,24,124,36,-0.31625,0.23555555555555555,1,0,0,0.5654814001172781,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,75,300,1,25,125,59,-0.29875,0.04888888888888889,1,0,0,0.5151696000248194,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
100,45,200,1,26,126,28,-0.1925,0.35555555555555557,1,0,0,0.7652102999854833,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,60,400,1,27,127,75,-0.17375,0.04666666666666667,1,0,0,0.5653562999796122,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,45,200,1,28,128,29,-0.16875,0.37555555555555553,1,0,0,1.5140444999560714,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,60,200,1,29,129,33,-0.2475,0.26666666666666666,1,0,0,0.7323141999077052,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,60,100,1,30,130,14,-0.305,0.5,1,0,0,0.3993680998682976,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,30,100,1,31,131,7,-0.2575,0.54,1,0,0,0.3822123999707401,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,15,300,1,32,132,43,-0.10375,0.5066666666666667,1,0,0,0.6150915999896824,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,60,100,1,33,133,13,-0.32125,0.47333333333333333,1,0,0,0.5650316001847386,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,30,200,1,34,134,26,-0.17,0.46444444444444444,1,0,0,0.450017899973318,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,75,400,1,35,135,78,-0.3,-0.11555555555555555,1,0,0,0.6484936999622732,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
100,30,200,1,36,136,24,-0.14875,0.44222222222222224,1,0,0,2.2791373999789357,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,75,200,1,37,137,37,-0.2975,0.19333333333333333,1,0,0,0.664517599856481,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,45,300,1,38,138,51,-0.1275,0.2288888888888889,1,0,0,0.9314043000340462,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
100,45,500,1,39,139,88,0.055,-0.11777777777777777,1,0,0,1.1141012001316994,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,45,300,1,40,140,49,-0.125,0.21777777777777776,1,0,0,0.6649732999503613,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
100,60,400,1,41,141,72,-0.12875,-0.08888888888888889,1,0,0,0.8319549998268485,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,30,400,1,42,142,66,0.10375,0.2111111111111111,1,0,0,1.150476099923253,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,45,300,1,43,143,50,-0.095,0.15777777777777777,1,0,0,0.6321719998959452,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,45,200,1,44,144,31,-0.16375,0.3711111111111111,1,0,0,0.38219340005889535,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,60,200,1,45,145,35,-0.275,0.3377777777777778,1,0,0,0.4654451999813318,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
100,15,500,1,46,146,80,0.22875,0.4022222222222222,1,0,0,0.9979439999442548,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,45,100,1,47,147,10,-0.31625,0.49777777777777776,1,0,0,0.5816107999999076,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,75,100,1,48,148,17,-0.3725,0.4666666666666667,1,0,0,0.5824932001996785,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,45,400,1,49,149,71,-0.04125,0.06888888888888889,1,0,0,0.5958420000970364,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
100,60,100,1,50,150,12,-0.3,0.4866666666666667,1,0,0,1.4143642000854015,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,30,500,1,51,151,85,0.17625,0.12666666666666668,1,0,0,0.6985743998084217,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
100,15,400,1,52,152,60,0.1225,0.4111111111111111,1,0,0,0.7315009001176804,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,60,300,1,53,153,54,-0.21375,0.10888888888888888,1,0,0,2.2958966000005603,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,15,400,1,54,154,62,0.15125,0.4088888888888889,1,0,0,0.7634526998735964,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,15,300,1,55,155,41,0.0325,0.46,1,0,0,0.9313076001126319,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,75,500,1,56,156,97,-0.2125,-0.4,1,0,0,0.931505500106141,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
100,45,100,1,57,157,8,-0.3375,0.52,1,0,0,0.7979721000883728,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,60,300,1,58,158,53,-0.1625,0.05333333333333334,1,0,0,0.7650686998385936,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
100,30,400,1,59,159,64,0.05125,0.22,1,0,0,0.6811973999720067,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,75,300,1,60,160,58,-0.2275,0.03111111111111111,1,0,0,0.6140709000173956,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,45,200,1,61,161,30,-0.15125,0.29555555555555557,1,0,0,0.7643923000432551,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,75,100,1,62,162,19,-0.35,0.4888888888888889,1,0,0,0.41537940013222396,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
100,60,200,1,63,163,32,-0.23625,0.29333333333333333,1,0,0,0.7646229001693428,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,75,100,1,64,164,18,-0.35875,0.4866666666666667,1,0,0,0.4319499998819083,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,45,500,1,65,165,89,0.08875,-0.10666666666666667,1,0,0,0.7317387000657618,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
100,60,500,1,66,166,92,-0.07625,-0.2777777777777778,1,0,0,1.9639061999041587,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,30,300,1,67,167,46,-0.0125,0.3333333333333333,1,0,0,0.5485894000157714,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,30,400,1,68,168,65,0.09,0.2088888888888889,1,0,0,0.7647965999785811,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,60,500,1,69,169,95,-0.0875,-0.31777777777777777,1,0,0,0.5980802001431584,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,30,500,1,70,170,86,0.1675,0.07555555555555556,1,0,0,0.5797900999896228,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,15,400,1,71,171,61,0.06875,0.4711111111111111,1,0,0,0.7484144000336528,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,30,500,1,72,172,87,0.0975,0.17555555555555555,1,0,0,0.6653614998795092,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,15,100,1,73,173,1,-0.21375,0.62,1,0,0,0.8483199998736382,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,45,100,1,74,174,9,-0.245,0.5,1,0,0,0.6814115999732167,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,60,400,1,75,175,73,-0.1275,-0.06888888888888889,1,0,0,0.648041500011459,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,75,400,1,76,176,77,-0.27,-0.13777777777777778,1,0,0,0.7309979000128806,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
100,30,100,1,77,177,4,-0.24125,0.56,1,0,0,1.0141603001393378,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
400,60,300,1,78,178,55,-0.19125,0.08,1,0,0,0.5489777000620961,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,45,400,1,79,179,69,0.05625,0.08888888888888889,1,0,0,0.5653991000726819,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
300,45,500,1,80,180,90,0.05375,-0.11777777777777777,1,0,0,1.0303493000101298,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,30,100,1,81,181,5,-0.2375,0.5333333333333333,1,0,0,0.43348809983581305,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
200,60,500,1,82,182,93,-0.04625,-0.2911111111111111,1,0,0,0.6820223000831902,target,001,part4,2019_Jan_05_1600,fitts,60.14086189311004,
